  ,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
68,11.0,0.130761,0.577488,0.524079,1.556581,0.300084,AUT,0.0,0.001804,0.070207,0.000945,neutron,pi-,solid
69,11.0,0.155641,0.518694,0.524004,1.663074,0.296050,AUT,0.0,0.002086,0.070207,0.000957,neutron,pi-,solid
70,11.0,0.206323,0.417611,0.524114,1.754597,0.290847,AUT,0.0,0.003014,0.070207,0.000983,neutron,pi-,solid
71,11.0,0.282195,0.320704,0.523964,1.867339,0.291404,AUT,0.0,0.011074,0.070207,0.001018,neutron,pi-,solid
72,11.0,0.074376,0.731575,0.523069,1.117607,0.511941,AUT,0.0,0.001832,0.070207,0.000941,neutron,pi-,solid
73,11.0,0.092730,0.631352,0.523560,1.205852,0.507632,AUT,0.0,0.001860,0.070207,0.000937,neutron,pi-,solid
74,11.0,0.135327,0.567246,0.525831,1.562395,0.473025,AUT,0.0,0.002426,0.070207,0.000948,neutron,pi-,solid
75,11.0,0.252217,0.359003,0.527341,1.859158,0.430837,AUT,0.0,0.020777,0.070207,0.001004,neutron,pi-,solid
76,11.0,0.072613,0.754070,0.524157,1.123916,0.690993,AUT,0.0,0.001851,0.070207,0.000941,neutron,pi-,solid
77,11.0,0.099954,0.613682,0.525907,1.247920,0.672413,AUT,0.0,0.002915,0.070207,0.000938,neutron,pi-,solid
78,11.0,0.073078,0.729803,0.528793,1.081312,0.844625,AUT,0.0,0.003574,0.070207,0.000940,neutron,pi-,solid
79,11.0,0.153873,0.495403,0.573524,1.551653,0.134974,AUT,0.0,0.001799,0.070207,0.000942,neutron,pi-,solid
80,11.0,0.226749,0.384130,0.573582,1.783849,0.127464,AUT,0.0,0.003098,0.070207,0.000974,neutron,pi-,solid
81,11.0,0.108648,0.612572,0.573870,1.367662,0.308110,AUT,0.0,0.001870,0.070207,0.000929,neutron,pi-,solid
82,11.0,0.141145,0.545072,0.573755,1.584459,0.304470,AUT,0.0,0.001836,0.070207,0.000936,neutron,pi-,solid
83,11.0,0.187608,0.450167,0.573994,1.723651,0.293756,AUT,0.0,0.002636,0.070207,0.000957,neutron,pi-,solid
84,11.0,0.262058,0.338769,0.572959,1.828495,0.288897,AUT,0.0,0.005732,0.070207,0.000988,neutron,pi-,solid
85,11.0,0.080521,0.689070,0.573022,1.136292,0.516594,AUT,0.0,0.001777,0.070207,0.000931,neutron,pi-,solid
86,11.0,0.116197,0.608363,0.574591,1.457423,0.489351,AUT,0.0,0.001872,0.070207,0.000930,neutron,pi-,solid
87,11.0,0.181820,0.485747,0.575746,1.778370,0.454071,AUT,0.0,0.004824,0.070207,0.000954,neutron,pi-,solid
88,11.0,0.075871,0.736060,0.573949,1.144963,0.694204,AUT,0.0,0.001826,0.070207,0.000932,neutron,pi-,solid
89,11.0,0.106488,0.595515,0.575027,1.288711,0.680981,AUT,0.0,0.003226,0.070207,0.000928,neutron,pi-,solid
90,11.0,0.077466,0.716674,0.576670,1.121548,0.870960,AUT,0.0,0.002748,0.070207,0.000932,neutron,pi-,solid
91,11.0,0.111468,0.590406,0.623657,1.351909,0.291127,AUT,0.0,0.001846,0.070207,0.000915,neutron,pi-,solid
92,11.0,0.146362,0.524253,0.623587,1.580208,0.257609,AUT,0.0,0.001794,0.070207,0.000922,neutron,pi-,solid
93,11.0,0.187644,0.445060,0.623804,1.714047,0.224054,AUT,0.0,0.002056,0.070207,0.000937,neutron,pi-,solid
94,11.0,0.242545,0.363156,0.622255,1.813425,0.220740,AUT,0.0,0.003612,0.070207,0.000956,neutron,pi-,solid
95,11.0,0.089914,0.658685,0.623301,1.211411,0.515360,AUT,0.0,0.001763,0.070207,0.000918,neutron,pi-,solid
96,11.0,0.147920,0.558904,0.625024,1.675163,0.474610,AUT,0.0,0.002122,0.070207,0.000923,neutron,pi-,solid
97,11.0,0.229245,0.388114,0.621935,1.833675,0.465337,AUT,0.0,0.019453,0.070207,0.000953,neutron,pi-,solid
98,11.0,0.080299,0.711906,0.623869,1.169255,0.696239,AUT,0.0,0.001785,0.070207,0.000921,neutron,pi-,solid
99,11.0,0.115459,0.565008,0.624537,1.329011,0.687107,AUT,0.0,0.004620,0.070207,0.000915,neutron,pi-,solid
100,11.0,0.081093,0.705823,0.625765,1.153613,0.895741,AUT,0.0,0.002379,0.070207,0.000921,neutron,pi-,solid
101,11.0,0.118788,0.570768,0.673418,1.389917,0.287744,AUT,0.0,0.001758,0.070207,0.000900,neutron,pi-,solid
102,11.0,0.170094,0.476734,0.673586,1.662835,0.238703,AUT,0.0,0.001866,0.070207,0.000908,neutron,pi-,solid
103,11.0,0.222504,0.393460,0.671358,1.803107,0.208193,AUT,0.0,0.003820,0.070207,0.000924,neutron,pi-,solid
104,11.0,0.103169,0.639419,0.673700,1.348861,0.504789,AUT,0.0,0.001714,0.070207,0.000902,neutron,pi-,solid
105,11.0,0.162769,0.517966,0.673907,1.717473,0.481461,AUT,0.0,0.003260,0.070207,0.000907,neutron,pi-,solid
106,11.0,0.087779,0.675326,0.673821,1.203508,0.697642,AUT,0.0,0.001767,0.070207,0.000906,neutron,pi-,solid
107,11.0,0.139329,0.536219,0.675213,1.536978,0.670861,AUT,0.0,0.009665,0.070207,0.000901,neutron,pi-,solid
108,11.0,0.082130,0.705748,0.674936,1.171784,0.918675,AUT,0.0,0.002228,0.070207,0.000908,neutron,pi-,solid
109,11.0,0.163129,0.644845,0.322804,2.164296,0.146869,AUT,0.0,0.002592,0.070207,0.001019,neutron,pi-,solid
110,11.0,0.187460,0.584871,0.323272,2.262067,0.133814,AUT,0.0,0.002637,0.070207,0.001038,neutron,pi-,solid
111,11.0,0.203389,0.554949,0.323458,2.329243,0.127561,AUT,0.0,0.002751,0.070207,0.001051,neutron,pi-,solid
112,11.0,0.217698,0.532672,0.323612,2.393168,0.122784,AUT,0.0,0.002842,0.070207,0.001062,neutron,pi-,solid
113,11.0,0.231926,0.510741,0.323596,2.444553,0.119121,AUT,0.0,0.002972,0.070207,0.001073,neutron,pi-,solid
114,11.0,0.247072,0.484882,0.323758,2.472151,0.116198,AUT,0.0,0.003062,0.070207,0.001085,neutron,pi-,solid
115,11.0,0.265102,0.455054,0.323858,2.489015,0.114871,AUT,0.0,0.003026,0.070207,0.001097,neutron,pi-,solid
116,11.0,0.288695,0.419462,0.323742,2.497871,0.118345,AUT,0.0,0.002854,0.070207,0.001113,neutron,pi-,solid
117,11.0,0.326392,0.383389,0.323540,2.580212,0.129396,AUT,0.0,0.003195,0.070207,0.001138,neutron,pi-,solid
118,11.0,0.378289,0.364482,0.323086,2.845740,0.143278,AUT,0.0,0.021145,0.070207,0.001174,neutron,pi-,solid
119,11.0,0.153777,0.679258,0.326222,2.151165,0.252432,AUT,0.0,0.002578,0.070207,0.001011,neutron,pi-,solid
120,11.0,0.175939,0.627135,0.325917,2.276605,0.256860,AUT,0.0,0.002716,0.070207,0.001029,neutron,pi-,solid
121,11.0,0.192768,0.599228,0.325898,2.383688,0.258660,AUT,0.0,0.003218,0.070207,0.001043,neutron,pi-,solid
122,11.0,0.210205,0.573005,0.325817,2.485423,0.260298,AUT,0.0,0.004410,0.070207,0.001057,neutron,pi-,solid
123,11.0,0.230295,0.537961,0.325796,2.555529,0.261561,AUT,0.0,0.007554,0.070207,0.001073,neutron,pi-,solid
124,11.0,0.257374,0.481200,0.325914,2.552805,0.261437,AUT,0.0,0.010267,0.070207,0.001092,neutron,pi-,solid
125,11.0,0.301042,0.412143,0.326077,2.554380,0.259425,AUT,0.0,0.006212,0.070207,0.001121,neutron,pi-,solid
126,11.0,0.356085,0.371811,0.325898,2.731067,0.262886,AUT,0.0,0.011752,0.070207,0.001157,neutron,pi-,solid
127,11.0,0.172059,0.620030,0.372995,2.193156,0.142453,AUT,0.0,0.002538,0.070207,0.001011,neutron,pi-,solid
128,11.0,0.201062,0.556601,0.373438,2.308609,0.128959,AUT,0.0,0.002665,0.070207,0.001032,neutron,pi-,solid
129,11.0,0.221422,0.524157,0.373567,2.394710,0.123315,AUT,0.0,0.002772,0.070207,0.001047,neutron,pi-,solid
130,11.0,0.241379,0.492992,0.373664,2.455133,0.119902,AUT,0.0,0.002855,0.070207,0.001061,neutron,pi-,solid
131,11.0,0.264961,0.455129,0.373676,2.487241,0.118937,AUT,0.0,0.002827,0.070207,0.001076,neutron,pi-,solid
132,11.0,0.299168,0.407634,0.373496,2.513435,0.125698,AUT,0.0,0.002776,0.070207,0.001097,neutron,pi-,solid
133,11.0,0.346409,0.375088,0.373105,2.679994,0.139170,AUT,0.0,0.006537,0.070207,0.001124,neutron,pi-,solid
134,11.0,0.152767,0.680331,0.374968,2.140461,0.285668,AUT,0.0,0.002470,0.070207,0.000997,neutron,pi-,solid
135,11.0,0.174110,0.626959,0.374761,2.252290,0.286267,AUT,0.0,0.002637,0.070207,0.001013,neutron,pi-,solid
136,11.0,0.190046,0.597607,0.374680,2.343695,0.284285,AUT,0.0,0.003020,0.070207,0.001025,neutron,pi-,solid
137,11.0,0.205897,0.572615,0.374646,2.432959,0.283062,AUT,0.0,0.003790,0.070207,0.001037,neutron,pi-,solid
138,11.0,0.223477,0.544457,0.374621,2.510450,0.282588,AUT,0.0,0.005224,0.070207,0.001050,neutron,pi-,solid
139,11.0,0.245508,0.498884,0.374721,2.525699,0.282024,AUT,0.0,0.008204,0.070207,0.001064,neutron,pi-,solid
140,11.0,0.278506,0.437222,0.374783,2.508862,0.281070,AUT,0.0,0.005964,0.070207,0.001084,neutron,pi-,solid
141,11.0,0.331613,0.381193,0.374849,2.604202,0.280212,AUT,0.0,0.004915,0.070207,0.001115,neutron,pi-,solid
142,11.0,0.181781,0.595932,0.423172,2.225004,0.137882,AUT,0.0,0.002517,0.070207,0.001004,neutron,pi-,solid
143,11.0,0.216987,0.528054,0.423511,2.363157,0.125920,AUT,0.0,0.002663,0.070207,0.001028,neutron,pi-,solid
144,11.0,0.245325,0.484945,0.423607,2.453323,0.122143,AUT,0.0,0.002718,0.070207,0.001046,neutron,pi-,solid
145,11.0,0.282675,0.430117,0.423561,2.504182,0.124299,AUT,0.0,0.002689,0.070207,0.001067,neutron,pi-,solid
146,11.0,0.334482,0.381514,0.423172,2.630863,0.138380,AUT,0.0,0.005408,0.070207,0.001093,neutron,pi-,solid
147,11.0,0.154247,0.674210,0.423574,2.140965,0.308802,AUT,0.0,0.002475,0.070207,0.000987,neutron,pi-,solid
148,11.0,0.178046,0.614117,0.423695,2.255654,0.301030,AUT,0.0,0.002640,0.070207,0.001002,neutron,pi-,solid
149,11.0,0.196890,0.579794,0.423904,2.355442,0.294813,AUT,0.0,0.003058,0.070207,0.001016,neutron,pi-,solid
150,11.0,0.216737,0.549080,0.423989,2.455337,0.292037,AUT,0.0,0.003943,0.070207,0.001029,neutron,pi-,solid
151,11.0,0.241055,0.503167,0.424101,2.500664,0.289640,AUT,0.0,0.005945,0.070207,0.001044,neutron,pi-,solid
152,11.0,0.277810,0.433340,0.424213,2.478984,0.288917,AUT,0.0,0.004563,0.070207,0.001064,neutron,pi-,solid
153,11.0,0.332275,0.377552,0.424146,2.585813,0.287293,AUT,0.0,0.004553,0.070207,0.001091,neutron,pi-,solid
154,11.0,0.228133,0.562255,0.429299,2.550584,0.430980,AUT,0.0,0.004469,0.070207,0.001033,neutron,pi-,solid
155,11.0,0.387935,0.362564,0.427019,2.903145,0.438572,AUT,0.0,0.151647,0.070207,0.001118,neutron,pi-,solid
156,11.0,0.192166,0.572789,0.473346,2.258330,0.134246,AUT,0.0,0.002502,0.070207,0.000998,neutron,pi-,solid
157,11.0,0.236658,0.496695,0.473609,2.422338,0.124819,AUT,0.0,0.002633,0.070207,0.001024,neutron,pi-,solid
158,11.0,0.290641,0.423881,0.473446,2.529361,0.128370,AUT,0.0,0.002646,0.070207,0.001051,neutron,pi-,solid
159,11.0,0.371851,0.367174,0.472961,2.817696,0.153451,AUT,0.0,0.039247,0.070207,0.001085,neutron,pi-,solid
160,11.0,0.160539,0.655796,0.473278,2.165001,0.310426,AUT,0.0,0.002460,0.070207,0.000979,neutron,pi-,solid
161,11.0,0.190540,0.587525,0.473679,2.308847,0.300275,AUT,0.0,0.002692,0.070207,0.000997,neutron,pi-,solid
162,11.0,0.216587,0.546185,0.473869,2.439883,0.294677,AUT,0.0,0.003454,0.070207,0.001013,neutron,pi-,solid
163,11.0,0.249638,0.484262,0.473983,2.489439,0.290805,AUT,0.0,0.004876,0.070207,0.001031,neutron,pi-,solid
164,11.0,0.306325,0.397849,0.474012,2.505978,0.289824,AUT,0.0,0.003124,0.070207,0.001057,neutron,pi-,solid
165,11.0,0.373600,0.364739,0.473925,2.812351,0.293980,AUT,0.0,0.017932,0.070207,0.001085,neutron,pi-,solid
166,11.0,0.180642,0.629969,0.476429,2.330551,0.446628,AUT,0.0,0.003146,0.070207,0.000991,neutron,pi-,solid
167,11.0,0.270182,0.473149,0.475989,2.588211,0.455973,AUT,0.0,0.006921,0.070207,0.001040,neutron,pi-,solid
168,11.0,0.203912,0.550409,0.523495,2.298846,0.131777,AUT,0.0,0.002476,0.070207,0.000988,neutron,pi-,solid
169,11.0,0.270007,0.449825,0.523505,2.491413,0.127044,AUT,0.0,0.002564,0.070207,0.001020,neutron,pi-,solid
170,11.0,0.346580,0.378096,0.523114,2.702716,0.146469,AUT,0.0,0.013330,0.070207,0.001047,neutron,pi-,solid
171,11.0,0.168805,0.634453,0.523409,2.199199,0.309331,AUT,0.0,0.002422,0.070207,0.000970,neutron,pi-,solid
172,11.0,0.207258,0.557847,0.523723,2.383495,0.298088,AUT,0.0,0.002902,0.070207,0.000991,neutron,pi-,solid
173,11.0,0.247954,0.486769,0.523949,2.482595,0.291792,AUT,0.0,0.003911,0.070207,0.001011,neutron,pi-,solid
174,11.0,0.313554,0.392694,0.523855,2.531234,0.292708,AUT,0.0,0.003255,0.070207,0.001035,neutron,pi-,solid
175,11.0,0.173769,0.637702,0.525239,2.272667,0.469294,AUT,0.0,0.002783,0.070207,0.000972,neutron,pi-,solid
176,11.0,0.249912,0.496674,0.524922,2.522485,0.475026,AUT,0.0,0.006667,0.070207,0.001010,neutron,pi-,solid
177,11.0,0.345763,0.382198,0.522327,2.725946,0.467374,AUT,0.0,0.025557,0.070207,0.001048,neutron,pi-,solid
178,11.0,0.217816,0.526564,0.573492,2.342323,0.130255,AUT,0.0,0.002450,0.070207,0.000975,neutron,pi-,solid
179,11.0,0.293987,0.422190,0.573440,2.548799,0.131152,AUT,0.0,0.003772,0.070207,0.001002,neutron,pi-,solid
180,11.0,0.178161,0.612450,0.573436,2.236722,0.308200,AUT,0.0,0.002410,0.070207,0.000957,neutron,pi-,solid
181,11.0,0.230420,0.517309,0.573813,2.451413,0.295349,AUT,0.0,0.003174,0.070207,0.000981,neutron,pi-,solid
182,11.0,0.300100,0.409297,0.573279,2.520741,0.292267,AUT,0.0,0.003075,0.070207,0.001003,neutron,pi-,solid
183,11.0,0.174700,0.631617,0.574383,2.260916,0.488224,AUT,0.0,0.002678,0.070207,0.000956,neutron,pi-,solid
184,11.0,0.252822,0.489360,0.573910,2.516387,0.483874,AUT,0.0,0.006385,0.070207,0.000988,neutron,pi-,solid
185,11.0,0.183145,0.597092,0.623407,2.241810,0.265831,AUT,0.0,0.002361,0.070207,0.000939,neutron,pi-,solid
186,11.0,0.230401,0.510974,0.623647,2.424794,0.230928,AUT,0.0,0.002627,0.070207,0.000955,neutron,pi-,solid
187,11.0,0.286451,0.431522,0.622824,2.540144,0.226518,AUT,0.0,0.002655,0.070207,0.000969,neutron,pi-,solid
188,11.0,0.183079,0.612648,0.623788,2.290955,0.494561,AUT,0.0,0.002695,0.070207,0.000938,neutron,pi-,solid
189,11.0,0.258877,0.478623,0.623109,2.541352,0.485240,AUT,0.0,0.009989,0.070207,0.000963,neutron,pi-,solid
190,11.0,0.206651,0.594367,0.626868,2.484952,0.643977,AUT,0.0,0.007491,0.070207,0.000945,neutron,pi-,solid
191,11.0,0.195004,0.573035,0.673406,2.285932,0.257849,AUT,0.0,0.002324,0.070207,0.000917,neutron,pi-,solid
192,11.0,0.261331,0.470145,0.672613,2.523492,0.223822,AUT,0.0,0.002677,0.070207,0.000931,neutron,pi-,solid
193,11.0,0.181864,0.617349,0.674215,2.296018,0.543483,AUT,0.0,0.002626,0.070207,0.000914,neutron,pi-,solid
194,11.0,0.245975,0.513101,0.672252,2.595654,0.524303,AUT,0.0,0.011888,0.070207,0.000929,neutron,pi-,solid
195,11.0,0.256208,0.608530,0.323349,3.214038,0.128398,AUT,0.0,0.004208,0.070207,0.001099,neutron,pi-,solid
196,11.0,0.284673,0.571625,0.323474,3.357529,0.121782,AUT,0.0,0.004437,0.070207,0.001120,neutron,pi-,solid
197,11.0,0.308949,0.527710,0.323736,3.363332,0.116836,AUT,0.0,0.004634,0.070207,0.001136,neutron,pi-,solid
198,11.0,0.337273,0.488090,0.323718,3.396256,0.116764,AUT,0.0,0.004566,0.070207,0.001155,neutron,pi-,solid
199,11.0,0.373049,0.452415,0.323466,3.480689,0.124592,AUT,0.0,0.004411,0.070207,0.001178,neutron,pi-,solid
200,11.0,0.418586,0.417747,0.323060,3.607824,0.137769,AUT,0.0,0.008395,0.070207,0.001207,neutron,pi-,solid
201,11.0,0.250287,0.626163,0.324720,3.231792,0.283330,AUT,0.0,0.006236,0.070207,0.001095,neutron,pi-,solid
202,11.0,0.278500,0.597038,0.324590,3.431096,0.284824,AUT,0.0,0.009459,0.070207,0.001116,neutron,pi-,solid
203,11.0,0.305061,0.541695,0.324665,3.407286,0.285166,AUT,0.0,0.014795,0.070207,0.001134,neutron,pi-,solid
204,11.0,0.341563,0.483856,0.324663,3.408240,0.285151,AUT,0.0,0.010803,0.070207,0.001157,neutron,pi-,solid
205,11.0,0.387093,0.436709,0.324833,3.484896,0.282871,AUT,0.0,0.008309,0.070207,0.001185,neutron,pi-,solid
206,11.0,0.433940,0.411722,0.324677,3.687411,0.282797,AUT,0.0,0.015889,0.070207,0.001216,neutron,pi-,solid
207,11.0,0.263743,0.597828,0.373355,3.248942,0.127503,AUT,0.0,0.004139,0.070207,0.001084,neutron,pi-,solid
208,11.0,0.300487,0.542253,0.373629,3.359768,0.121283,AUT,0.0,0.004322,0.070207,0.001107,neutron,pi-,solid
209,11.0,0.338570,0.487490,0.373560,3.403503,0.120566,AUT,0.0,0.004344,0.070207,0.001128,neutron,pi-,solid
210,11.0,0.393514,0.437362,0.373170,3.544633,0.133234,AUT,0.0,0.005015,0.070207,0.001158,neutron,pi-,solid
211,11.0,0.253772,0.619993,0.373852,3.243847,0.291755,AUT,0.0,0.005345,0.070207,0.001077,neutron,pi-,solid
212,11.0,0.286552,0.580122,0.373944,3.428476,0.290489,AUT,0.0,0.008478,0.070207,0.001099,neutron,pi-,solid
